nodes,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
415,0.9357999997519074,2.8524999997898703,2.808000000186439,8.336850000432605,4.666499999984808,5.621799999971699,6.609500000195112,8.244850000210135,8.752849999837053,9.799250000014581,15.124650000416295,12.088899999525893,14.388400000370893,14.774149999539077,26.544949999788514,17.30665000013687,18.891350000103557,19.723149999663292,21.776900000077145,26.228549999814277,23.60239999961777
425,0.9667500003160966,2.0944999996572733,2.964699999665754,3.915700000106881,4.94905000050494,6.182749999425141,7.311249999929714,8.479950000037206,9.494749999703345,10.898100000304112,12.071050000031391,17.020550000324874,14.286449999872275,17.173499999898922,16.992500000014843,17.888449999645673,20.42944999948304,21.889699999974255,22.673399999803223,23.773899999923742,24.831599999743048
435,1.0091499998452491,7.052249999560445,3.0698499999743944,4.207150000183901,5.286599999635655,6.293400000231486,7.454850000158331,8.495800000218878,10.22404999957871,11.64024999980029,12.322099999892089,13.666549999925337,15.369300000202202,17.43609999994078,17.2179999999571,19.712450000042736,20.882049999727315,22.251500000038504,23.66390000042884,24.253399999906833,25.869200000215642
445,1.1792000000241387,2.2060999995119346,3.3982999993895646,4.315850000239152,5.3661500000998785,6.5947500002039305,7.92554999998174,9.242100000392384,10.395950000201992,12.514900000041962,13.61635000057504,14.998149999883026,16.476399999646674,18.094699999892327,19.115049999982148,20.662199999605946,22.560449999673438,24.491300000136107,24.65154999981678,27.535249999800726,30.357149999417743
455,1.003600000331062,2.311600000211911,3.4294499996576633,4.492349999964063,12.261099999705038,7.033150000097521,8.607199999914883,17.17854999969859,11.11079999964204,12.416900000062014,13.361899999836169,15.654399999675661,17.115350000040053,22.557549999874027,20.286249999571737,21.59785000003467,23.248200000125507,25.100649999785674,26.157099999636557,28.378099999827096,31.582049999997253
465,1.0353500001656357,2.3496499998145737,3.57964999966498,4.868299999998271,5.98630000013145,7.441299999754847,8.790099999714585,11.049300000195217,11.628149999523885,13.216949999787174,14.28924999981973,16.617300000234536,18.438200000218785,20.17379999961122,21.48834999979954,23.67259999982707,25.051149999853806,26.498500000343483,28.079800000341493,30.255550000219955,31.377100000099745
475,1.1012999998456507,2.4946499997895444,4.064700000071753,5.012449999412638,6.13629999998011,9.16784999981246,9.399399999892921,11.158650000197667,11.907199999768636,14.534299999468203,15.704400000231544,16.70784999987518,19.189300000107323,20.88404999949489,22.531550000167044,24.15675000020201,25.63170000030368,27.566700000079436,29.292699999587057,30.50195000014355,37.99990000061371
485,3.0448500001512,2.552599999944505,3.9763999998285726,5.406800000400835,6.586250000054861,7.951449999836768,9.678500000518397,11.017299999821262,12.502999999469466,14.628800000082267,16.935600000579143,17.40105000044423,19.77990000023056,24.526149999928748,23.895899999843095,27.18730000015057,27.691199999935634,29.078949999984616,29.697199999645818,36.49180000002161,34.31514999965657
495,1.0923499994532904,2.6976500003002,3.89530000029481,5.345500000203174,6.827999999586609,9.454799999730312,10.182549999626644,11.353750000125729,13.418049999927462,14.44900000024063,18.167649999668356,18.918500000381755,20.7359500000166,23.26770000036049,25.639999999839347,27.430749999894033,30.16045000003942,32.60699999964345,32.073099999706756,35.422250000010536,37.23930000023756
506,1.21034999983749,3.751199999896926,4.313500000080239,5.848749999586289,7.603800000197225,8.579750000080821,10.522749999836378,11.938699999973323,17.98640000015439,15.981550000105926,17.823499999849446,22.576049999770476,22.334200000386772,24.038600000039878,25.06045000018275,27.637599999707163,30.6535999998232,32.8759999997601,33.93079999977999,37.32720000016343,39.04839999995602
516,1.1987500001851004,2.890850000312639,4.404150000482332,6.0160499997437,11.094250000041939,8.824800000184041,10.824299999512732,12.801249999938591,15.838150000490714,15.79189999938535,18.323599999803264,20.70224999988568,24.58680000017921,24.664400000347086,26.898800000253686,28.183950000311597,31.52490000002217,33.24949999978344,34.06769999992321,37.60409999995318,38.15150000036738
526,1.2210999998387706,2.9205000005276816,4.722350000065489,6.40930000008666,8.534099999451428,10.350199999720644,11.187950000021374,13.455100000101083,15.861150000091584,18.847249999907945,18.621300000177143,20.967600000403763,23.550800000521125,25.883949999752076,26.977049999914016,30.794350000178383,33.29905000009603,35.91844999982641,34.37744999973802,40.97044999980426,42.60805000012624
536,1.2319000002207758,2.973199999814824,4.649949999929959,6.5484000006108545,11.711000000104832,9.566449999965698,12.149750000389758,15.06534999998621,16.903050000109943,18.79890000054729,20.874950000234097,31.33430000025328,26.657499999600986,29.996500000379456,31.16614999999001,31.922099999974307,36.784349999834376,37.18389999949068,40.09555000038745,42.41694999973333,46.07845000009547
546,1.3871999999537366,3.196549999756826,4.632050000054733,6.364400000165915,9.360649999962334,12.168500000370841,12.964150000243535,15.790349999861064,17.561700000442215,19.527150000158144,23.039950000111276,28.00320000051215,27.32335000018793,31.22254999971119,31.554099999539176,33.26195000045118,36.32870000001276,39.48815000012473,42.157350000252336,42.927399999825866,47.53310000023703
